,id,url,name,description,host_id,host_name,country,city,price,availability_30,availability_60,availability_90,availability_365,amenities,no_of_reviews,review_score,latitude,longitude
423,13333143,https://www.airbnb.com/rooms/13333143,Manly Escape,"This deluxe studio apartment with balcony is located  in the heart of Manly.  Twin lifts access, plunge pool and spa, gym, coin operated washers/dryers. Apartment facilities:Air conditioning, bathroom with shower/spa bath, 1 queen sized bed, 1  sofa bed, smart TV, DVD player, radio, full kitchen, oven, cooktop, microwave, dishwasher, fridge, all utensils for cooking and BBQ. Linen, towels, hair dryer, iron/board are provided. Parking under the building. Free WiFi. Apartment is serviced weekly. Entire apartment is dedicated for the guests.",75473030,Ziggy,Australia,Sydney,205.0,10,40,70,71,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Elevator', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Bathtub', 'High chair', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Beach essentials', 'Long term stays allowed', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Wide clearance to bed', 'Step-free access', 'Wide entryway', 'Host greets you', 'Handheld shower head']",97,10.0,-33.79762,151.28492
424,13344796,https://www.airbnb.com/rooms/13344796,Hostel Próximo Parque Olímpico/ Projac BLUE 4,"Casa ampla em rua tranquila. Todos os quartos possuem armários espaçosos, individuais, com chave, gavetas, cabideiro e prateleiras. A casa dispõe de: banheiros com água quente, cozinha equipada, lavanderia com máquina de lavar roupas, 02 salas com TV à disposição dos hóspedes, internet wifi, cobertura para área de lazer. .",41201909,Eduardo,Brazil,Rio De Janeiro,116.0,30,60,90,365,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Washer', 'First aid kit', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",1,10.0,-22.962923492008525,-43.40695512106908
425,13361526,https://www.airbnb.com/rooms/13361526,Apartment in Leblon,"My space is two blocks away from Ipanema beach and the beach of Leblon. It is also located two blocks away from the Lagoa. I'm on the side of the new subway station that will be ready on August 2nd 2016. It's right next to the Leblon shopping mall, bus stops, shops, banks, pharmacy, restaurants and bars. You will love my space because of its comfort and location. My space is good for couples, solo adventures, business travelers and families (with children).",5172242,Sabrine,Brazil,Rio De Janeiro,261.0,0,25,55,330,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron']",5,9.0,-22.98472365988908,-43.21649274666616
426,13361613,https://www.airbnb.com/rooms/13361613,Bright Architectural Oasis w/Chef’s Kitchen #10305,"JUST GUT RENOVATED. No cost was spared in remodeling this sun soaked wonder, a high end chefs kitchen w/ induction stove, all-clad cookware, an airy living room, full bath & separate shower.  A private apartment 36 steps up a brownstone w/ your own separate keyed entrance. Close to Central Park, Columbia University & subways. This 2-bedroom is furnished w/ high end elements (Miele Washer/Dryer, monogram appliances, designer mattresses) Exacting eco conscious remodel/furnishing. This high end designer art filled apartment provides comfort throughout. Attention to detail and access to one of Harlem's most beautiful neighborhoods  make this place a gem. Any special requests... Just ask. The entire apartment will be yours for the duration of your stay! I will be traveling, so have asked a concierge service to look after my guests while I am away. They will reach out to you shortly after booking to share check-in details. Should you have any questions during your stay, please feel free to a",8961407,Jamie,United States,New York,375.0,21,38,68,342,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Outlet covers', 'High chair', 'Children’s books and toys', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Other']",40,9.0,40.8053,-73.94704
427,13366855,https://www.airbnb.com/rooms/13366855,AP NA BARRA DA TIJUCA HOSPEDA 4 PESSOAS,"Apartamento bem localizado a 5 min da praia da Barra da Tijuca, próximo ao Barra shopping e dos locais aonde ocorrerão os jogos olímpicos. Condomínio com churrasqueira, piscina, academia, lavanderia com máquinas industriais de lavar e secar, estacionamento e sauna. Segurança e portaria 24h.",75864365,Julia,Brazil,Rio De Janeiro,373.0,0,0,0,0,"['TV', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Gym', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers']",2,9.0,-22.979131216990595,-43.363386744558326
428,13368075,https://www.airbnb.com/rooms/13368075,Luxury Apartment Diagonal (very sunny),"Places of interest: Rambla de Cataluña, Avenida Diagonal, Turo Park, Casa Pedrera. The area is unbeatable, You will love my apartment because it is very bright, and cozy. The double thermal crystals protect from outside noise-it has 4 balconies facing the Plaza Francesc Macia. The living room is very spacious and comfortable, the kitchen is fully equipped, the room is very nice with its private balcony and television - it has a bathroom with bath and another with shower + dressing room it is a very special apartment, very bright and of a high standing both in terms of furniture and materials. the views are very nice, it has a doorman and elevator, the building is historic and very beautiful. The entrance is through a classic and very bright hall, with dressing room and both bathrooms in the room there is television and a very large double bed with electronic tilting backrest through a remote - has its balcony overlooking the Plaza Francesc Macia The living room is very large with TV, d",75620994,Sabrina,Spain,Barcelona,75.0,30,60,90,365,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Wide clearance to shower', 'toilet', 'Host greets you', 'Full kitchen']",5,10.0,41.39264,2.14449
429,13372754,https://www.airbnb.com/rooms/13372754,Ohana House retreat,"Ohana House is close to nature and all green.  Solar powered lighting. {we  just don't leave lights on all night} But you can  charge your phone ... c-pack.. all the necessities.  Hot water by solar and Propane on demand water heater. No refrigerator/ coolers provided You’ll love  the beautiful gardens and  the star gazing/no light polution!. Enjoy therapeutic tiled steam room. light airy great room the fully equipped kitchen, the cozy nooks the nature trails a quiet  private Glamping experience Off grid green living  all natural Outdoor fire pit barb grill imu pit picnic grounds garden picking fruit As often as needed I'm close by Quiet good  paved roads. 5 miles to bus and shopping check in daylight hours due to darkness [no streetlights] and sometimes clouds at 4300ft.",73673210,Wanda,United States,The Big Island,55.0,24,54,84,359,"['Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Private entrance', 'Bed linens', 'Extra pillows and blankets']",16,9.0,19.14801,-155.76034
430,13373114,https://www.airbnb.com/rooms/13373114,Enjoy! Your House during the Olympics!,"This is your place for the Olympic Games. You will have no problem for moving around, since the condo is 500 m from the Alvorada Terminal which will have direct connection with the Olympic Park. In addition to also make connection with the Galeão International Airport by the BRT Transcarioca. Next to the condo there are several leisure options like Shopping Rio Design, OutBack, Cervantes and Barra Shopping. The condo has parking, swimming pool, sauna, barbecue and exclusive ferry to the beach. The condo has a pool, barbecue, sauna, jacuzzi, gym and exclusive ferry to the beach. Barra da Tijuca is a noble neighborhood of the West zone of Rio de Janeiro and is the home of most of the games during the Olympic Games of 2016. From August/2016, will be inaugurated the line 4 of the subway which will make the connection between the neighborhoods of the South Zone and Barra da Tijuca. Distance to the main attractions and public transport: Alvorada Terminal/BRT-950 m (Olympic Centre) Shopping R",15078728,Leticia,Brazil,Rio De Janeiro,701.0,0,0,0,0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Washer', 'Dryer', 'Essentials', 'Lock on bedroom door', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",1,8.0,-23.00184648597161,-43.37061948569106
431,13382536,https://www.airbnb.com/rooms/13382536,Modern Beachside Apartment with Balcony,"Wind down in an elegant designer apartment just steps from the beach. Indulge in the laid back lifestyle of this space featuring thoughtfully curated furnishings and decor, soothing earth tones throughout, and a private balcony.",50345502,David,Spain,Barcelona,90.0,7,13,21,229,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Pack ’n Play/travel crib', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Dishwasher', 'Oven', 'Smart TV', 'DVD player', 'Beach view', 'Rain shower', 'Terrace', 'Balcony', 'Sound system', 'Breakfast table', 'Espresso machine', 'Double oven', 'Murphy bed', 'Bedroom comforts', 'Bathroom essentials']",67,10.0,41.40308,2.21291
432,13386011,https://www.airbnb.com/rooms/13386011,CONDO SUR LE PARC JARRY,"My place is close to Jean-Talon Market. You’ll love my place because of the neighbourhood, the ambiance, and the outdoors space. My place is good for couples, solo adventurers, business travellers, and families (with kids).",76103018,Anthony,Canada,Montreal,181.0,0,0,0,0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Cooking basics', 'Oven', 'Stove']",8,9.0,45.53724,-73.62176
433,13390320,https://www.airbnb.com/rooms/13390320,Alegre&Aconchegante p/até 4 Posto10,"Moderno, aconchegante com estilo esse silencioso apartamento de quarto e sala está localizado na área mais sofisticada de Ipanema a apenas três quadras do posto 10 entre as badaladas ruas Garcia D'avila e Aníbal de Mendonça. No entorno TUDO Q HÁ DE MELHOR O imóvel acomoda 4 com total conforto. Moderno, aconchegante com estilo esse silencioso apartamento de quarto e sala está localizado na área mais sofisticada de Ipanema a apenas três quadras do posto 10 entre as badaladas ruas Garcia D'avila e Aníbal de Mendonça. No entorno TUDO Q HÁ DE MELHOR O imóvel acomoda 4 com total conforto Em uma área de 50 m², o imóvel possui capacidade de acomodar com conforto até quatro (04) hóspedes. O quarto está equipado com 01 (uma) cama de casal, ar condicionado e ventilador de teto. A unidade também dispõe de armário com bastante espaço para pendurar e armazenar suas roupas e pertences. A sala possui um sofá-cama, ventilador de teto, ar-condicionado, uma TV de Led 32', TV a cabo, internet Wi-fi com ba",1422607,Leo&Archanjo,Brazil,Rio De Janeiro,149.0,8,26,56,137,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Pack ’n Play/travel crib', 'Long term stays allowed', 'Host greets you']",54,9.0,-22.982871160304803,-43.210202657500574
434,13411324,https://www.airbnb.com/rooms/13411324,Um Quarto Aconchegante em Ipanema,"É bom para casais, amigos que viajam juntos, aventuras individuais, viajantes de negócios e amigos peludos (animais de estimação). O quarto possui um sofá cama para casal e uma bicama de solteiro. Acomoda até 4 hóspedes, sendo que é cobrada a taxa extra para a quarta pessoa. Claro e bem arejado. Sem problemas para uso da cozinha e da máquina de lavar roupas. Não é permitido trazer pessoas estranhas.  A acomodação é somente para os hóspedes combinados com antecedência. Metrô, ponto de táxi e paradas de ônibus a cerca de 100 metros de distância. Mercado, farmácia, banca de jornais, restaurantes e lanchonetes que funcionam 24 horas também bem pertinho. Não tem estacionamento tão próximo ao prédio e é complicado para encontrar vaga na rua. Não tem ar condicionado.  Possantes ventiladores de teto nos cômodos e um de mesa extra.",18321166,Teresa,Brazil,Rio De Janeiro,201.0,3,3,3,3,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Host greets you']",38,10.0,-22.98846987088959,-43.19317787872534
